LogisticRegression,OneHotEncoder,None,0.7068518518518518,0.0062179354685461385,74.01123690605164
RandomForestClassifier,OneHotEncoder,None,0.803114478114478,0.0024051106276756855,39.897324085235596
GradientBoostingClassifier,OneHotEncoder,None,0.7562289562289563,0.0020646073692600427,301.07175755500793
HistGradientBoostingClassifier,OneHotEncoder,None,0.7902188552188553,0.0024727424938829935,19.062286138534546
MLPClassifier,OneHotEncoder,None,0.7205050505050504,0.0386586608489414,80.81731295585632
LogisticRegression,OrdinalEncoder,None,0.6181313131313131,0.0024036961339475678,23.559404134750366
RandomForestClassifier,OrdinalEncoder,None,0.7694949494949495,0.0028153262628807544,30.993480682373047
GradientBoostingClassifier,OrdinalEncoder,None,0.7089730639730639,0.0028528275991273016,97.28611636161804
HistGradientBoostingClassifier,OrdinalEncoder,None,0.7475252525252525,0.00298535691032964,4.9606218338012695
MLPClassifier,OrdinalEncoder,None,0.6048316498316499,0.039797338865781906,21.37999987602234
LogisticRegression,TargetEncoder,None,0.7463973063973064,0.00521053969863684,50.37011432647705
RandomForestClassifier,TargetEncoder,None,0.8062794612794614,0.001953587465370848,85.65216064453125
GradientBoostingClassifier,TargetEncoder,None,0.7832323232323233,0.0029561637629620047,544.6573832035065
HistGradientBoostingClassifier,TargetEncoder,None,0.7990909090909091,0.0022406389188288516,12.495485782623291
MLPClassifier,TargetEncoder,None,0.7187542087542088,0.02044227230135448,37.23213267326355
LogisticRegression,OneHotEncoder,StandardScaler,0.7287542087542087,0.0030871032811122224,15.477221488952637
RandomForestClassifier,OneHotEncoder,StandardScaler,0.8018855218855219,0.0009472595889990189,40.50298285484314
GradientBoostingClassifier,OneHotEncoder,StandardScaler,0.7562289562289563,0.0020646073692600427,302.82160568237305
HistGradientBoostingClassifier,OneHotEncoder,StandardScaler,0.7908585858585858,0.001610012150303752,18.65523648262024
MLPClassifier,OneHotEncoder,StandardScaler,0.7717845117845118,0.0027756853664006533,192.08208918571472
LogisticRegression,OrdinalEncoder,StandardScaler,0.6234343434343435,0.002384756048523029,1.6873912811279297
RandomForestClassifier,OrdinalEncoder,StandardScaler,0.7695117845117845,0.001718821416579141,30.456671237945557
GradientBoostingClassifier,OrdinalEncoder,StandardScaler,0.7089393939393939,0.0028061503752208248,97.72779989242554
HistGradientBoostingClassifier,OrdinalEncoder,StandardScaler,0.7469528619528619,0.0026033926084917205,6.86084508895874
MLPClassifier,OrdinalEncoder,StandardScaler,0.6950336700336701,0.00470146291969158,152.1364243030548
LogisticRegression,TargetEncoder,StandardScaler,0.7658754208754209,0.0024888509915927787,16.59323287010193
RandomForestClassifier,TargetEncoder,StandardScaler,0.8072727272727273,0.002201850300800354,84.49212503433228
GradientBoostingClassifier,TargetEncoder,StandardScaler,0.7834006734006733,0.0024658558972564487,537.121743440628
HistGradientBoostingClassifier,TargetEncoder,StandardScaler,0.7990909090909091,0.0025080220238252924,12.73043942451477
MLPClassifier,TargetEncoder,StandardScaler,0.7855050505050506,0.0037210338351487396,216.5744879245758
